tweet,class2,rand
pq eu atraio tanto mc e malandro???? pqp,1,0.529001917
"@user ser sulista eh odiar os sulistas, não tem como defender meu povo não bah",1,0.529048682
o nome dele é o cachorrinho fdp,1,0.529176124
@user @user olha o comunistinha falando kkkkkk,1,0.529230304
"rt @user vem com vontade, vem fude essa putinha 😈😍 https://t.co/1ns8qypugx",1,0.52924288
"@user só o flamerda pode contratar lixo europeu? os outros também podem, recalcado! 🤫",1,0.52947637
"@user Esses caras destroem vidas, destroem sonhos, Miltão. Você, com a influência que tem, poderia fazer bem mais pelo Brasil. Infelizmente, não sinto indignação em você. Se o bicho pegar por aqui como na Venezuela, você tem grana pra onde ir. Esses FDP do STF estão abusando demais.",1,0.529488652
rt @user bando de sem vergonhas #stfvergonhanacional https://t.co/xxtfmhqftm,2,0.529522686
@user @user @user @user to falando da melodia meu filho pare de ser burro https://t.co/5kwdgxr47x,1,0.529525635
tenho o melhor grupo de amigas 💞 https://t.co/pzx19p50kp,2,0.529539548
zidane tu le places où ? c’est un attardé lui @url,1,0.529575321
@user @user @user Ça n'empêche pas de répondre proportionnellement aux violence qui nous sont faites.,2,0.529588985
as defensora de iphone nas replys amg forças kkkkkkkkkk,2,0.529737093
menos eu,2,0.529756059
porra brasil porraaaaa,2,0.529759934
rt @user vontade de fuder do caralho,1,0.529836825
"50 milhões na minha conta e o resto eu corria atrás, simples.",2,0.529852756
les arabes dit arreter d’aller dans les eglise pour voler @url,1,0.529867298
@user pqp e a gente tinha combinado de ir,1,0.529888737
@user sur moi ça va faire mongol,1,0.529983087
não aguento mais gente tóxica pqp,2,0.530003958
o casal mais perfeito deste site,2,0.530031957
@user effectivement merci quel attardé je suis,1,0.530091607
se demolidor n voltar com a disney+ eu vou chorar pra sempre,2,0.530092208
foi mal pessoas q ficaram comigo do lado na prova pq pqp no inicio eu quase morri espirrando e com alergia...,2,0.530117804
"odeio ignorância, pqp",1,0.530144327
"茅 lindo e mesmo depois de tudo continuo a gostar muito dele, s贸 lhe posso desejar as maiores felicidades do mundo!! estarei sempre aqui, mesmo nem sempre merecendo https://t.co/SPAKfbFAaH",2,0.530180927
Évidement que oui puisqu’il ne vas pas dans le sens de la pensée gauchiste pro migrants etc twitter est vraiment… @url,1,0.530192147
une école vandalisée à marseille : @url #marseille #ecole #violence,1,0.530210494
"é sério gente, imagina o neymar sendo treinado pelo jorgito, pqp...o nego ia jogar o fino da bola",1,0.530222047
"@user as pessoas não leem o manual do videok7, acha que vão ler e entender o manual de um carro? Não me surpreenderia se na maioria das vezes o problema que causou o acidente é de quem está dentro do carro. 

e concordo com menos gente usando carros!",1,0.530272283
"@user tem uns fdp pôr aí, que no lugar do celebro tem merda.
isso é modo de tratar uma mulher?",1,0.5302989
"@user 🙄🙄😡😡😡 tenho ctz q o juiz vai dar pênalti p vcs, se n for dois aindaaa",2,0.530330221
c'est quoi un bobo gauchiste — un mec qui se relaxe devant quotidien qui écoute du « jul » seulement pour se donne… @url,2,0.530353941
"q puta d dor d barriga q tou a ter, gd nojo",2,0.530424918
"só vou pro salgueiro no dia da portela, vila, grande rio e beija flor. tô fora de outros dias",2,0.530582519
rt @user quando a festa t谩 no auge e o meu amigo quer ir embora https://t.co/nsl0ryu7wn,2,0.530665886
"@user @user isso é final da terceira temporada, né? pqp, que série foda.",2,0.530859506
"tivemos q mudar de banco, do santander pro sicredi, meu amigo que banco bosta  kkkkkkkk várzea demais",1,0.530894939
"porra bicho que jogo sofrido  caraio, mas felizmente as gatas ganharam",1,0.530933041
@user @user @user @user @user calla mongol,1,0.530967866
@user @user buteur c'est pas leader sale mongol. messi il plante mais il 0 leadership,1,0.531025413
"@user @user @user é mônica, nenhuma surpresa, tudo uma lamaceira só... quanto mais mexe...",2,0.531140916
@user roud filha da puta,1,0.531340618
porra lennon seu mongol,2,0.531343748
pro vídeo ficar ainda melhor,2,0.53136873
achei foto de quando eu tinha piercing no peito kkkkkk bateu aquele fogo no cu p furar dnv,1,0.531377236
"mano, dois tie é pra fuder o cu do palhaço, tava 2x0 porra",1,0.531509406
"@user meu amorzinho...
Eu não tenho palavras pra agradecer por ter você comigo. Só me resta desejar que os bons ventos estejam sempre passando pela sua vida, deixando muita alegria, paz e saúde. Quem tem você por perto tem uma puta sorte.
Te amo e feliz aniversário, vida ❤",1,0.53168131
@user tá calado caralho,1,0.531694334
a semana passou voando...,2,0.531790571
@user ele é muito lindo bia,2,0.531808282
les attaques terroristes racistes antimusulmans; ne sont que rarement qualifiées de terrorisme. https:…,2,0.531856213
eu no viaduto foi bem pior kkkkkkk,2,0.531897927
"Oq eu puder fazer pra estudar, trabalhar e ter um futuro bom pra tirar eu e mnh família desse lugarzinho , desses povinho eu vou fazer... só Deus !! Se vc n andar pra frente meu amor, sua vida vai ser smp a msm😏😒",1,0.532017313
kkkkkkkkkkkkkkkkkkkkk to passando mal ideia,2,0.532187933
@user @user @user vc está se cagando hein!!! tadinha da militante lula livre,1,0.532203958
@user rs rs,2,0.532227339
rt @user caralho eu pensei que fosse o willa meu deus seu gato é idêntico ao meu gato https://t.co/6ci5tmwtci,2,0.532267398
si votre femme vous interdit de mettre une grande claque dans la tete de votre mongol de fils vous faites quoi,1,0.532318557
@user pior 13s que já vi sobre futebol kkkk,1,0.532337614
"falo com quem fala cmg e fds, render não é minha praia.😚",1,0.532341916
"@user @user @user perguntei porque o medo ? 
se não entender vou desenhar da próxima vez",2,0.532474915
pior merda é no precisar de ajuda,1,0.532475511
"rt @user tá todo mundo falando que é horrível ficar assim por causa de alguém, mas vcs já ficaram assim por sua causa? https://t.co/6…",2,0.532645502
rt @user ainda não fiz um caralho https://t.co/fna5bl5hfc,1,0.532671605
"mineiro passou no quiosque, parou, olhou pra mim, deu um joinha e foi embora. n茫o bebeu o chopp. decepcionante.",2,0.532689656
"quando estou bem psicologicamente, não to fisicamente, porra mermao tá brabao mesmo",1,0.53274572
notre réservoir de rebeus est inégalable futur crack lui @url,2,0.53275554
"Foi no sufoco mas o importante é que ganhamos!
Lorenne jogou demais cara!
Estamos em Tóquio 2020 caralho!!!
Brasil x República Dominicana
#VoleiNaGlobo",2,0.53275709
@user lindo isso,2,0.532858885
"ai que saco vou fazer trabalho nenhum, estudar p tirar 10 na prova e tá bom",2,0.532929045
puta merda pq o povo acha que é legal falar no telefone?,1,0.532990554
"@user
- primeira impressão: metida de pocket
- nível de proximidade: não somos próximos
- gosto de você: sim
- considero: uma colega 
- onde conheci: kika
- pra ser honesto: reded é burro",2,0.533252664
@user @user @user @user @user @user @user @user @user @user @user @user @user Não se meta nas intimidades dos outros.😂😂😂😂😂,2,0.533288039
acho que ja ta claro que tamo vivendo uma ditadura n茅???,2,0.533398788
"esses dias eu saí com uma amiga (juro que era SÓ uma amiga). por coincidência minha prima trabalha no lugar que a gente foi e ela mesma atendeu a nossa mesa, ate aí ok dps de anotar o pedido ela perguntou p menina ""vc vai beijar ela?""",2,0.53351479
"Muita rola no cu e com direito a beber muito leite no final, valeu a visita do @user essa semana ainda teremos mais #bareback #novelo #semcapa #semcamisinha https://t.co/3az5wyBp2i",1,0.533608946
"sou sulista e odeio sulista 

mas nosso sotaque é lindo",1,0.533651299
"@user 250 reais no 3 uniforme ainda cinza que ñ e as cores padrão só pode ser piada , materiais de péssima qualidade  @user lixo ja pode sair , que saudades da NIKE . @user",1,0.53365672
saturei de tudo e de todos pqp,2,0.533671206
@user l’âme de l’europe est en europe et non pas au sein d’un bateau de dizaines de migrants africains ou de col… @url,2,0.533678707
quenguinha do jatinho na cara... pqp eu em kkkkkk,1,0.533712044
@user @user representa seu povo. burro e despreparado.,1,0.533738608
mas vc vai tá morto seu retardado,1,0.533739308
caralho mano a terapia de hoje quase eu morro de tanto chorar. eu amo esses dias assim!,2,0.53383074
caralho tô mto assustada https://t.co/qpwavxmabl,2,0.533848169
seu perfil foi visto por 2 pessoas na 煤ltima hora https://t.co/oedizu0d29,2,0.533871268
misericórdia alguém faz uma fextinha,2,0.533957158
tenha um amigo que: https://t.co/dwqd3hcqxf,2,0.534094339
que jogaço caralho!!!!,1,0.534155185
cada foto 茅 um tiro,2,0.53420629
"@user @user Consequência natural. Muitos na sociedade lambuzando-se com os materiais hackeados, sem se importar que a origem é um crime. Valores esquecidos. STF acabou estimulando pela omissão e agora é uma onda atrás da outra. Vamos ver se os resultados da PF acabam esfriando a festa.",2,0.534210654
pq elza — parce que dimitri le mongol il m’a appelé comme ça hier parce que il croyait que c’était mon prénom @url,1,0.534313779
rt @user vcs não tem ❤️💖🥰💞❤️🤭🤭🤭💓💕💕🤭🤭 https://t.co/eze3mmfoyd,2,0.534443828
"ah e também precisou reafirmar que preciso colocar o horário da catraca no ponto, o que venho fazendo há 2 meses",2,0.534461056
rt @user os macaquinhos da escola tiveram dois filhinhos e eles são lindos to a a a a a a a,2,0.53447295
@user @user tu l'as pêché où cet attardé encore ?,1,0.534535149
rt @user kkkkkkkkkkkkkkkklkkkkkkkkkmk vou ficar até quieta https://t.co/aldhhlouux,2,0.534562545
eu morro de rir com a família da layza 😂,2,0.534565609
"saudades de nao ligar pra porra nenhuma 
era bem mais fácil",1,0.534575096
@user @user @user só fala merda kkkkkk,2,0.534582693
"quando eu vejo o preço desses lanche eu penso, porra da pra fazer em casa.",1,0.534587379
"@user Estamos sendo massacrados se oprimidos por um Judiciário que só defende o lado corrupto da história ... não podemos deixar que isso aconteça ....vamos as ruas .. faremos o que for preciso para nos livramos de tanta Opressão a verdade ...
#LixoSupremo",2,0.534637117
"rt @user sei de tudo mas me faço de desentendida sempre, só pra ver até onde a cara de pau vai",1,0.534653752
@user também né o amigo só quer fluxo,2,0.534686031
"É por essas e outras que eu vou processar a HBO:

AQUELE momento do final de “Game of Thrones” envolvendo o Trono de Ferro foi um acidente https://t.co/cC1qrTjLTz via @user",2,0.534767765
@user o cu assassino https://t.co/ttsgvrbc64,1,0.535083564
"Sou repórter Ramalhão JCT.Jornal de Cidade Tiradentes Greenwalt e americano honesto 
 SÓ BANDIDO OLHA CARA DESTE SÁFADOS DESTA PROSTITUTA DESTA VAGABUNDO DESTA VACA POLÍTICA E AUTORIDADES CORRUPTAS POEMA A VERDADE.G https://t.co/ul67N8G9kA",1,0.53510592
Video novo liberado no Xvideos !! Filho goza dentro Madrasta ... E o Pai Mete a pica com ela toda gozada ... Gostou ?? Curte e RETUITA !!! Quer ver mais ?? Acessa https://t.co/KM42nLRlvD https://t.co/KrKMVL6RVx,1,0.535108757
"rt @user olha só, o próximo fdp que falar na minha cara que dinheiro não traz felicidade vai ganhar um socão por dentro da boca! tô avis…",1,0.535142509
@user felicidades coisa feia🥰😍,1,0.535223925
"rt @user nem parece que 茅 de verdade. mas 茅. 
馃憠 um lindo e raro alce branco! 馃鉂わ笍 https://t.co/regin0gplc",2,0.53522939
"rt @user fica divulgando oq ta acontecendo no bdb e nem mora aqui, essa porra não é novela não, tmnc.",1,0.535285246
biscoito treloso pqp aaaaaporraaaaaa,1,0.535332922
bolsonaro é o espírito das trevas que despertou o que há de pior na nação brasileira. https://t.co/m3sdnexmrm,1,0.535406539
mdrrrrr une meuf côté de moi elle est grave raciste elle dit  ouais ses potes c des renois ça m'étonne pas q… @url,2,0.535468984
“les bougnoul ça sert à rien non mais tkt oceane t’es libanaise c’est pas vraiment arabe si un jour une guerre… @url,1,0.535530231
caralho 😢,1,0.535537832
ah que porra eu queria tanto um que merda morar no fim do mundo,1,0.535543428
"rt @user puts nossa um homem foi super babaca
então todo homem é lixo https://t.co/dg3vufhn1p",1,0.535576469
rt @user preguiça de ir limpar a casa,2,0.535654466
"vou pro itaim hoje e j谩 tava morrendo de saudades, amo meu pa铆s 馃ぉ",2,0.535740128
"eu, rayane e isa inventamos de fazer pizza... só acho que isso não vai dar muito certo 😂😂😂😂",2,0.535827074
"Acordar com a notícia de que a madrasta ,a puta,que ajudou  matar a Mel foi presa...
Desculpe, mas,prisão é pouco🤬😡

Descanse em paz, Anjinho MEL! https://t.co/P0q3IbJVUS",1,0.535903412
que dia em pqp,2,0.535963811
"esse povo do ctb é muito cara de pau kkkkkkkkkk, tenho pavor",1,0.536072481
"@user Não contém nada como da última vez, causou uma celeuma que só fez atrapalhar. Faça como hoje, só dêem a notícia quando a PF estiver nas ruas prender os bandidos.",2,0.536079169
@user ptdrrrrr et après tu dis c’est moi l’attardé ?,1,0.536258848
@user @user sim copia a partição do teu hd pro ssd e pau,2,0.536270948
@user 2 mongol,1,0.536382925
Essa semana Iges me mostrou o clipe desse menor e fiquei preocupadona pq ele é talentoso p caralho mas é envolvido com o cv.,2,0.536415271
"vey eu tenho alérgia de uma maquiagem e eu fico passando no olho, no meu olho ta todo inchado pqp",2,0.536415284
"@user pra caralho, quando to sem sono e preciso dormi bato dois bolos seguidos e capoto kkkk",1,0.536459843
"teve uma vez que cheguei atrasada e tive que sentar na fileira atrás das minhas migas, daí o menino SEM NOÇÃO cochichou e depois falou pro amigo dele ""é esse mina ai"" olhando pra mim",2,0.536577095
acha que eu sou idiota kkkkk só pode,2,0.536675183
"@user ahh viado, me poupe é mto pipipipopopo da sua parte. kkkkk",1,0.5366786
"@user @user VC É CORNO E ESQUERDISTA....ALEM DE TODO ERRADO, DEFECA PELA BOCA......CHUPA PAU DE BANDIDO! https://t.co/oZVx0DoNR4",1,0.536717375
@user vacilação é lixo kkkk,2,0.536733766
rt @user tem gente tão baixa que desenterra assuntos muito velhos pra foder contigo,1,0.536771157
"rt @user @user doria = pt na cor azul. não se enganem!!!
canalha igual todos do psdb que usurparam do poder para se enriqu…",1,0.53677458
"Alguma vez eu pensei q fosse namorar com o simples rapaz q eu via todos os dias ao entrar no autocarro...😍 Sempre que olho pra ti alguma coisa me dá vida, és o meu homem, irei cuidar de ti para sempre, entreguei-te o meu coração e sei que nada disso foi em vão ❤ AMO-TE ❤ https://t.co/BYXVC8dtuA",2,0.536971437
ela dizendo pra cris que só ficou com ela por causa da doença e que não ama a cris joana sua idiota porque você ta fazendo isso?,1,0.537036687
@user raiane vc veio d onde 2013,2,0.537154118
"Mores, vou ensinar uma coisinha pra voc锚s: n茫o se cumprimenta o coleguinha que namora, sem cumprimentar a namorada, a n茫o ser que te falte educa莽茫o, eu n茫o mordo e n茫o sou invis铆vel, se n茫o for cumprimentar os dois, n茫o cumprimenta nenhum, t谩? Bjsss鉂わ笍",2,0.537391416
"@user Quando eu trabalhava lá a gente pensava a mesma coisa

Cada lanche que a gente fazia era um pensamento ""puta merda isso aqui vai da um colesterol brabo""",1,0.537584639
@user critique pas l’5 stp dans l’16 y’a renois qui s’font sucer,1,0.537587816
"rt @user eu só quero uma praia, será que é pedir muito?",2,0.537619499
"antes tava ruim, depois ficou bom, agora ta pior",2,0.537626188
ce journal est un torchon @user comment donner la parole ce gauchiste de @user qui ne respecte pas l @url,1,0.537645998
@user caralho marcos,1,0.537688849
eu quando recebo mensagem do crush,2,0.537705272
chris evans quer o mundo? ele é seu,2,0.537735458
sonhei c uma pessoa mt aleatória e quando acordei tinha mensagem dela pqp,2,0.537757884
"@user pó fábio, sério mesmo? vai tomar no cu!!!!",1,0.537815799
é grande eh???,2,0.537847622
"@user porra como eu queria,  pena que não posso",2,0.537858705
"@user sério mesmo que não sabia . nossa que coisa . só um burro não enxerga , que só ministros do pt são uns 7!",1,0.537859514
@user @user @user mdrr dirait le mien j’dois le réanimer toutes les 5 minutes ce mongol..,1,0.53792343
@user quel moment j'ai parlé de rami ptn?? je te parle d'amavi t'es mongol ??,1,0.537990454
@user @user un attardé mental sur lol il tenait des propos haineux et misogyne toute la game je l'ai défen… @url,1,0.53814794
@user @user donc maintenant les juges ne sont plus gauchistes ? ou est simplement gauchiste celu… @url,2,0.538221108
eh les renois vous dîtes quoi au coiffeur qnd vous voulez un dégradé blanc ??,1,0.538232531
7 dicas fundamentais para comprar e ter um domínio de sucesso https://t.co/xwbdtpy2fa via @user,2,0.538369055
as fotos sem um unico photoshop porra eu to muito fwlizzzzzzz o homem é perfeito,1,0.538434429
wesh les rebeus de banlieue z'etes français z'etes coupables de la guerre au #yemen vous savez le vrai génocide ara… @url,1,0.538438083
não sei pra que a kelly tem celular se não tende essa porra,2,0.538453863
@user teu cu,1,0.538588936
"vc é livre p fazer o q quiser, mas quando fizerem o msm com vc, mastiga e engole",2,0.538692111
@user @user já já ele vai chorar pro lobostao,1,0.539021904
gente o olhar dessa garoto nem disfarçamos rs,2,0.539167837
@user @user @user @user encore un autre mongol qui veut se donner bonne conscience a… @url,1,0.539244367
"sandy e júnior são os  melhoras 
porra sei cantar todas as músicas",2,0.539258525
"@user maravilhoso demais, pqp",1,0.539440722
"rt @user se este #tweet chega 100 #rt eu posto um nude do meu pau , so assim vou ver o interesse de ver de vcs👅🙈",1,0.539453197
eu não aguento mais ser feia e substituível 💔,2,0.539498644
Ça m’fume sur plato les gars renois que ils veulent tuer h24 c’est un délire,1,0.539557587
minha mãe n pode me ver postando foto com boy e já pensa q é meu namorado  minha filha eu só tenho amiga viado por favor né,1,0.539689205
"o pessoal quotando falando que o video 茅 pesado, pra eu apagar, falando que ta triste.... mas passa uns dias e ta comendo sushi fazendo a mesma coisa da tartaruga https://t.co/mzLEDBCKvm",2,0.539693566
"@user @user Todo mundo sabe que um time entrar num campeonato quase obrigado a ser campeão, a pressão se torna muito maior e vira o time a ser batido. Focam tudo no Flamengo e times como SP ficam leves leves pra não ter peso de nada e com investimento gigantesco, muito mais fácil se safar.",2,0.539709974
@user se fuder,1,0.539796738
enfim em casa chorando sonhos se realizam,2,0.539801745
"to tão fodido esse semestre, vou ter tanta matéria ruim que parece que elaboraram a grande em chernobyl",1,0.539814942
rt @user @user tu é reserva do relacionado feio,2,0.539889539
eu nao peguei o monitor caralho,1,0.539950223
rt @user o jeito que eu não saio da cama pra nada é diferente sla,2,0.54003697
hoseok é muito fofo pqp,2,0.54005463
"eu comprei meu coração no ebay , essa porra veio com defeito",1,0.540153326
"Quando eu fazia o ensino fundamental tinha um amor platônico em um garoto que não me queria aí agora tá dando em cima de mim no Instagram KKKKKKKK “ AGORA Q EU CRESCI VOCÊ QUER ME NAMORAR” 
 Sai .",2,0.540228865
"caralho q ponto pft
#voleinaglobo",1,0.540238342
"Esses ex que termina e fica lembrando de mim e foda né z 🤣🤣 cara em vez de me esquecer fica com a porra do meu nome na boca q desgraça viu. Vira homem gente, cadê a porra do senso. CADEEE",1,0.540286767
fome da porra bicho .,2,0.540318748
"rt @user mano, podem se passar 15 anos, mas a raylla continua com a mesma cara de cu de sempre, da pra reconhecer de longe",1,0.54034077
le pire j'aurais compris si c'était des renois parce que la france à plusieurs africain dans leur équipe @url,1,0.540355344
@user @user @user halim95 au lieu d' hurler comme un attardé mental ouvrez les yeux sur les parole… @url,1,0.540364431
"se você mora no Brasil, lê notícias, sabe ainda que superficialmente do que está acontecendo, e consegue dormir, comer, fazer tudo normalmente é sinal que algo em vc já morreu...",2,0.540390128
"rt @user só eu posso, se fizerem do meu lado eu me irrito https://t.co/y1ufho2be8",2,0.540539573
quero muito curti um baile com o major kakakakkkk desgraçado,1,0.540589888
ouais les immigrés ils nous piquent notre boulot mais t'es au chômage depuis 12 ans de quel travail tu parles mongol,1,0.540614611
o sono é grande mas a vontade de ir pro fut é maior,2,0.540656481
"o spotify jogou um tal de eu sou o gabe, para que escutasse porra, é bad, é doentio e eu simplesmente adorei",1,0.540766441
caralho chupeta da versace.......,1,0.540789611
"@user @user @user @user @user @user Palmeiras campe茫o paulista em 59 e campe茫o da ta莽a Brasil em 60, Palmeiras campe茫o paulista em 66 e campe茫o da ta莽a Brasil em 67, 67 foi criado o Robert茫o, onde participaram mais clubes 
N茫o 茅 dif铆cil de entender",2,0.540853155
eu puta e a cachorra da joanny rindo da minha cara q nem fdp 😑😑😂,1,0.54091274
"@user @user Parab茅ns, sou um apoiador de voc锚s com muito orgulho! Voc锚s est茫o fazendo o maior trabalho de jornalismo da nossa hist贸ria.",2,0.540923777
"@user Danilo você é fooda! Sem dúvidas um dos poucos que restarão! Os verdadeiros nós nunca esqueceremos, os outros mudarão apenas para se encaixar !",2,0.540944446
dps o vale alimentação não dura e n sei pq,2,0.541001329
"Gastar mais de 5 paus todas as semanas para comprar cigarros 😍🔥👌🏾👌🏾👌🏾😌💯💯✅✅
Gastar 2 euros num cinzeiro portátil que dá para uma vida: 😖😣❌❌❌🆘⛔️ no way https://t.co/DRexqysPuf",2,0.541125289
"uma coisa eu já ouvi de um amigo meu nunca tenha ingratidão com quem já te fortaleceu. essa é que é a verdade, verme não deixa saudade!",2,0.541272202
@user a discovery channel e o planeta animal terão uma disputa acirrada de empurra empurra...pq quem vai querer produzir ?,2,0.541288229
q série pqp,2,0.541339094
só espero q logo à noite esteja um tempo agradável,2,0.541527579
minha vó quase esmagou meu avô no portão puta que pariu ces nao tem noção do nervoso que eu passei quase que eu brigo com ela,2,0.541563215
"usando esse vídeo extremamente saturado pra dizer que não aguento mais ser boicotada pelo twitter, EU SÓ QUERO MEUS TWEETS DE VOLTA AO NORMAL PORRA https://t.co/7LYjuwtVH3",1,0.541568822
@user procurei vc pela casa inteira arrombada,1,0.541572033
@user @user @user o anta quer só colocar terror.,2,0.541598255
@user feio é tu,1,0.541650119
rt @user @user o meu t谩 desde 2019 quando saiu a poesia ac煤stica 7,2,0.541651534
geralmente escolho ser trouxa e tomo no cu,1,0.541698409
minha mae vai comer meu cu,1,0.54174988
"Tá eu aqui na oficina e os cara da loja do lado começa a olhar pra minha moto, aí do nada o maluco pega e sobe na moto e pede pra tirar uma foto kkkkkkkk",2,0.541772908
@user @user tiens encore cette théorie du complot antisémite...,2,0.541875627
@user mariage des renois c’est plus un taff qu’autre chose,1,0.541893796
krl kauã é um burro kkkkkkkkkkkkkkkk,2,0.541946528
@user sai daí kbção .😂😂😂😂,1,0.542045039
meu deus kkkkkkkkkkkkkkkkkkk a piada vem pronta,2,0.542056747
rt @user essa grt é a melhor https://t.co/9l3zhceebq,2,0.542130631
"rt @user gente, todo mundo consegue engordar, menos eu pqp https://t.co/nxharpgpn3",2,0.542152786
@user pq não tenho fotos boas para postar e pq eu sou feia 👍 https://t.co/pnc5rkyyvw,2,0.542183442
"@user pq vc não falam sobre a esposa dele q está sendo investigada, fica com a ladainha de ""queiroz "".",2,0.5422008
queria pastel de couve-flor.,2,0.542211538
"@user mito, fazendo muitos que eram quentinhos no twitter arrancarem os cabelos por causa do partido que perdeu as elei莽玫es 馃槀",1,0.542253691
@user @user @user caralho vei tadinho :/ ainda bemque vcs se encontraram,1,0.542255532
mês mal começou e eu já chorei a cota inteira,2,0.542335042
eu nunca vou enjoar de escutar esse cara pqp,2,0.542460606
rt @user achar que é bonito ser feio é o único traço de minha personalidade,1,0.542510498
@user é mt bom pqp vontade de ir pra praia sla,1,0.542569065
bglh eh enfiar todas as expectativas no cu e viver suave,1,0.542686375
@user gamer pra caralho,2,0.542725592
oi @user nessas férias como que eu vou explicar pro gringo que a gente tem uma radialista que defende o picolé de chuchu que rouba verba da merenda das crianças?,2,0.542729121
"rt @user @user mó você ainda pergunta ?
a fic é maravilhosa",2,0.542776947
dia começa 100% topzera 🥰,2,0.542853239
"@user acho q eh 95.2 n sei
eh dps da interativa e ta passando thunder da imagine dragons",2,0.542862049
@user @user @user arrete de t'enerver t'es pas crédible dirait un gros con de gamin attardé je voi… @url,1,0.542910111
sem novo essa merda velho pqp https://t.co/nwnty30cjf,2,0.542915289
@user queria esse pau todo melado de leite na minha boca 😋,1,0.542954692
"alguém do bk adota o gato 
porra olha a propaganda",2,0.543021342
@user claro q sou so n uso mais fc....,2,0.543039836
eu amo ver vôlei feminino vsf muito bom,2,0.543052478
preciso terminar a minha maratona marvel antes do fim das férias aaaaaa só faltam oito filmes,2,0.543144947
puta que pariu com a tandara veiiii....,1,0.543173963
@user nenhum,2,0.543236548
"Al茅m da line da @user que participou todos os majors, agora a @user e a @user est茫o no major ! ESSE MAJOR 脡 DO PA脥S DO CS MLK !!

@user @user @user @user @user @user @user @user @user @user @user @user
 
VAMOO! https://t.co/Hq2Qx8RgXV",2,0.543322592
@user deus me livre,2,0.543397634
rt @user chama nos 19 porra ♥️🎉obrigado meu deus 🙏🏾😌 https://t.co/qspz8sqe9s,1,0.543409151
"A pesquisa, com apoio do #cnpq @user e @user identificou mais de 200 espécies de insetos que visitam as flores de açaí. A alta diversidade desses insetos pode aumentar em até 25% a produção de frutos de açaí. https://t.co/tVTXvSeQ7J #polinizadores #açai #pesquisa #Ciencia https://t.co/8YuiCsDQo8",2,0.5437477
homem quando termina um relacionamento mostra ser outra pessoa.. como pode gente?,2,0.543792869
"@user O que é imprensa de verdade? Globo Lixo? Estadão,Folha,Veja? No café da manhã com os jornalistazinhos já da pra ver o baixo  nivel",1,0.543857364
les renois même sous 40degres porte un kaway normal,1,0.543863912
grèce. À thessalonique les migrants continuent d’arriver ! @url,2,0.543938308
fui fazer minha unha do pé consegui fazer a francesinha mas linda do mundo a idiota borrou uma unha e estressou e tirou tudo ai fui pintar de preto estressei pq meu esmalte ta ruim é o preto da ralo ai agr minha unha ta metade branca com os lados pretos POR QUE EU TO SEM ACETONA,2,0.543990977
acho q já gastei mais de 300 reais com essa porra,1,0.544073615
@user só idiota la kkkkkkk brincadeira,1,0.544092928
"rt @user quebradeira ontem no p.u foi lixo
😃",2,0.544102514
sou branco mas tenho vergonha da minha raça pqp,1,0.54430588
jogador só sabe procriar nessa porra,1,0.544441158
"rt @user é foda achar macho decente, dai as mina que eu gosto são hetero tnc https://t.co/63z6bmdfeq",1,0.544621155
"• por que você não fala com seu pai ou mãe pra lavar o carro durante uma chuva? isso ajudaria a economizar água e a chuva tiraria todo o sabão. 

• use menos menos papel, plástico e, se usar, não os jogue no chão, os jogue no lixo. 

• ande mais a pé, de bicicleta ou de busão.",2,0.544677881
dois mongol @url,1,0.544736779
"@user simm, isso que ia dizer! o único tipo de asmr que eu ouço e de fato fico relaxada é o barulhinho de chuva, mas os outros eu realmente fico muito agoniada",2,0.544853177
meu almoço nada saudável e delicioso me animou pra seguir meu dia e estudar o resto dele,2,0.544886887
@user @user @user même si mon fils doit être un peu attardé car il commence tout juste à jou… @url,1,0.544929708
"O The Love School de sábado (03), abordará o tema “Saiba Como a Traição Acontece”. 

Os professores apontarão situações que podem levar um parceiro à infidelidade. Para exemplificar, contarão a história de um casal. 

A partir das 12h na Record TV. https://t.co/BEqyvirBIi",2,0.545004109
"As monas acha que me chamar de piranha é ofensa kkkkkk môores piranha todas nós somos, umas incubadas, outras assumidas, umas de vários e outras de um boy só 😘",1,0.545014457
@user esse cara é um lixo,1,0.54503522
"porra de prova vei, só qria ficar em casa q saco",2,0.545186506
porra fds do jeitinho q eu gosto 🙌🏻,1,0.545195999
@user que odio que eu tenho disso pqp,1,0.545251123
foi massa!,2,0.545257488
@user @user lors de ces sommets rappeler que les africains et les indonésiens ne doivent plus ex… @url,2,0.545271207
vai fazer falta fdp,2,0.545304594
"se eu saio fica puto
e se fico em casa fala pra acordar pra vida 
porra",1,0.545320479
@user e eu pensei agora vou morrer sem eu querer,2,0.545335905
"AE! vamo tirar a prova dos 9, tem um passarinho voando em rumo a CONMEBOL pra colher as informacoes se vamos ter brasileiros no FIFA 20 ou nao!

BAAAAAAAAAAAAAAAAAAAAITA CONTATOS DO FIFA TRADE BRASIL! https://t.co/1FqH0G5FCL",2,0.545349633
"rt @user por isso bato neurose, amiga é o caralho, amiga sou eu. https://t.co/bcvxde5xf5",1,0.545382189
@user @user cala a boca sua feia,1,0.545548152
"saudades quando nas férias eu dormia o dia todo, agora é um b.o. diferente todo dia",2,0.545559355
@user merci theo aka brainless connu sous le pseudonyme du plus beau de tous les rebeus ..,2,0.54566976
vamo de boa tarde,2,0.545763484
