tweet,class2,rand
RT @HoodsButtCrack: @vegebitemeash 10 brownie points for you\,2,0.482368005
@John_Mayer_69 @Biggg_Mackkk dont talk to your hoe that way\,1,0.482377554
@KelseyHison @JODYHiGHROLLER see bitch this is why you have no friends\,1,0.482384017
Fuck you then bitch shove that work up your A-S-S\,1,0.482396134
I want to go to the pumpkin patch but the love birds will make it a date and then the rest of us will be uncomfortable.\,2,0.482422141
"@user tem dia a manifestação?
7 de setembro?",2,0.48248658
This bitch tryna eat peanuts I'm tryna eat steak an shit bitch don't know nothing about grindin\,1,0.482496525
@user ficou massa 👏🏾,2,0.482505858
RT @TheKingScottyD: Side niggas get pussy and main niggas get arguments\,1,0.482513935
"tenho pena do pessoal que me v锚 todo dia na escola, devem olhar pra minhas fotos e pensar 鈥渢udo ilus茫o, pessoalmente 茅 feia pra caralho鈥� mas eu JURO que arrumada eu fico bonitinha sabe",2,0.482556605
"@TheBikeman99 My father was born in Nanticoke and attended Lehigh. I'm a CT Yankee, but love the Pennsylvania Dutch cooking :-)\",2,0.482559556
"' Ima kill that pussy straight murder that shit , and Ima eat it , eat it , eat it &#1043291;&#1040788; And lick it till it slaps . Aye &#1041237;&#1041191; .\",1,0.482572586
rt @user deve ser muito difícil me olhar de cara feia e ficar no vacuo kkkk,1,0.482645557
"@user quando vc menos espera...recebe boas notícias.
super!",2,0.482659425
My bitches not average. Spend money I got it. Ya girl want me she gon get fucked ain't no askin\,1,0.482660059
qualquer coisa eu tô chorando hj pqp,1,0.482699743
taquei a unha na quina do sofá que levantou pqp,1,0.482750052
@justyeahdude @Tricky_NickyH20 I put lotion on bitch ass nigga\,1,0.482753455
@Lion_of_Gray @roodawg1971 @mrfayoh @khanye_s @sas2afoundation here's my opinion on the matter..... She's a cunt.\,1,0.482779892
&#8220;@PrettyxEyes: FYI http://t.co/R9JUoT4bGQ&#8221; my favorite type of bitches.\,1,0.482822409
RT @MA_OTL: Luv n hip hop checks drying up bitches turning to insurance scams! http://t.co/JrJtHV25t2\,1,0.482864756
Melo should've got the bitch for the east\,1,0.482867459
caralho minha mãe ferra comigo,2,0.482879182
I hate when cute ass girls have wack af boyfriends like bitch youre settlling. Quit your settling and be with a real nigga\,1,0.482975789
@user pinto mesmo kkkkkkkkkkk,2,0.482988417
"Ana fica dizendo que agora ela tá mais gorda e blá blá blá que nunca ficou assim, mas claro não tinha uma Ale na vida dela pra mimar e fazer vários kitutes",2,0.483044165
RT @Jim_McCloskey: Why does Hawkeye have to be in the Avengers? He's such a pussy\,1,0.483073777
&#128588;&#128588;&#128588; RT @MidCityAce: Y'all excited about that strip mall being built in Louisiana and Claiborne?? That bitch gone be in fiya!!!! &#128514;&#128514;\,1,0.483079492
rt @user a pessoa não tem noção que palavras machucam tadinha,2,0.48309731
RT @badgalZolanski: Retweet if ur dick will choke a bitch &#128514;\,1,0.483154084
@user bolsominion tem cérebro feito de merda pqp,1,0.483211767
RT @SnowThaProduct: #FrasesDeUnaMadreMexicana these bitches is my sons lol\,1,0.483218992
@user roud filha da puta,1,0.483226033
"RT @ddebrinar: Smh, what a hoe. You just couldn't wait. @NayaRivera\",1,0.483238064
RT @vinnycrack: this bitch got the itunes terms and conditions tattooed on her http://t.co/dHRVCNRR1H\,1,0.483239291
"&#8220;@_PlayaChris: I be laughing when my ex be tryna stunt, bitch you forgot I went with you I know what you got &amp; don't got &#128514;&#128514;&#8221;\",1,0.483253833
@gillbowski7 @MasiBlatnoy @DroBaby_ fuckkn hate when he fights. Being a big pussy all the time.\,1,0.483263548
tô me roendo desde hoje pra ir pra tardezinha amanhã viu pqp,1,0.483268169
"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/VlnhyAhaEW\",2,0.483367793
Tyler's my bitch. Sorry but I own you.\,1,0.483374884
"@ramonastewart OK Now you're talking my language, none of this pussy-whipped RINO whining\",1,0.483385696
"momento unpopular opinion mas mano
Eu sei q tem umas coisas mt básicas q a gnt pressupõe q todo mundo sabe
Mas esse negócio de ""silêncio, o jovem está descobrindo..."" as vzes é tão ??¿?
Tipo, pelo menos agora a pessoa sabe
Você não nasceu sabendo de tudo tbm né caraio",1,0.483415301
"RT @Blackman38Tide: @WhaleLookyHere Trying to cat fish me, like nuh uh bitch get in the back.\",1,0.483438195
You see you? You a bitch you.... Talk shit nigga you'll get ya issue!!\,1,0.4834525
"ainda por cima é uma tremenda gata
pra piorar minha situação.
se fosse mulher feia tava tudo certo
mulher bonita mexe com meu coração ❤️",2,0.483492948
moleque desenha pra caralho.,2,0.483532885
to vendo q esse final de semana vou sumir kkkk,2,0.483537243
cheeky lol RT @_MELiSA_jay: I want those all black and yellow 95's again... ughh I &#9825; those\,2,0.483547529
Indiana lost to Bowling Green. Big Ten continues to be trash.\,2,0.483581169
The nerve of this nicca .. Step on my crispy ass shoes wit them dusty ass timbs!\,1,0.483601039
RT @__thaRealist: @VoiceOfDStreetz &#128514;&#128514; 2 many lil bitty bitches\,1,0.483605565
"RT @HobsonDarlene: ""@1Corinthians126: @HobsonDarlene #BlessJesus Amos 3:3 Can two walk together, unless they are agreed? #DifferentLevels""\
&#8230;\",2,0.483606234
escort missions in games are universally trash\,2,0.483620931
"crl q isso, daniel alves e juanfran vão toma no cu",1,0.483624989
eu to tentando entender at茅 agr isso https://t.co/z1moocbfuj,2,0.483784625
This bitch just texted me out the blue bout want see her butt.\,1,0.483803186
@WyattNuckels @grizzboadams bitch I want it all\,1,0.483815413
tá no cio caralho,1,0.483879755
"rt @user essas sapatao emocionada eh foda ne
era só oq me faltava msm",1,0.483886114
rt @user @user @user ridículo é baixar a cabeça p macho q se acha superior.,2,0.483907251
@ElizabethBatman bitch.\,1,0.483911116
@ODDBEAST bitch get yo duck ass off my shit\,1,0.483916669
to podre a sono e não consigo dormir pior merda,2,0.483929626
People who don't put their blinkers on seriously just need to crash into a pole or something &#128548; #moveoutmyway#bitch\,2,0.483961182
goza na minha boca — eta caralho a putaria ta braba kkkkkkkkk https://t.co/gqv0u3uja2,1,0.483977029
"rt @user puta merda... uma thread que junta judeus, mussolini, arca da aliança e bob marley. quero ver alguém superar essa.",1,0.484000948
"Autocorrect makes my ""how's life"" change to hoes life. What the duck.\",1,0.48401621
"rt @user num sou feia nao
so nao tenho dinheiro 
mas se eu tivesse meu amigo
eu ia ser gata pra caralho",1,0.484035379
RT @Anastacia_Cole: I like being Asian and all but it's a struggle having squinty eyes in every picture\,2,0.484057359
odeio a laysa kkkkkkkk pqp,1,0.484093666
@TerryTGood @1DancingCrane The Moors used to give kids free lunch in the Bronx when I was a kid. Glad to see they are still doing good.\,2,0.484113962
e eu que tô indo agora para casa mas não lembro onde pego o outro ônibus,2,0.484138028
RT @_TrillKVLE: @Visually_Gifted I'll find you a ride. But it's no pussy shit and that was some pussy shit &#128548;&#128514;\,1,0.484145437
ta ligado quando vc é gordin e sem querer esbarra numa comida ? fui espreguiçar achei uma broa cremosa kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk puta merda vei kkkkkkkkkkkkkkkkkkkkk,2,0.484151215
RT @TheoMaxximus: I can post a picture of chrus at like 5 in the morning and the little nigga will favorite and retweet that hoe\,1,0.484208405
meu mês ...🙌 ! dia 20 é logo ali,2,0.484220292
Tl blew up hoes on waka dick. #turndown he ain't follin y'all hoes#bow\,1,0.484259761
RT @halfricannnnn: nigger\,1,0.484275116
rt @user não sei se agradeço ou não por terem colocado esse minhyuk de volta na minha timeline 🥺 tão lindo que machuca https://t.co/…,2,0.484292854
U coons can't wait to wear them Oreo J's\,1,0.484344403
aí meu dinheiro,2,0.484365729
@user @user amiga perdi 50% da minha postura de piranha,2,0.484368449
meu orgulho porra,2,0.484369554
"@user parabéns meooo, cada sacrifício sempre vale a pena e olha o tanto que você evoluiu até aqui, você consegue o topo!!!! 🙏🙌💙",2,0.484400457
@user o júnior defende o abel e o mauro fica puto mn kkkk,1,0.484437741
"pau no seu cu, quem paga meu gole sou eu, então foda-se o que tu pensa ou acha sobre mim",1,0.484448707
It's funny when u get a black female mad they start acting ghetto then a bitch\,1,0.48452147
Sitting at the bar at work watching Walking Dead and all these fucking wetbacks decide to come in &amp; turn on their spic music. Jesus Christ\,1,0.484532871
@user o seu é muito lindo também 💖💖,2,0.484534809
fiquei uns dias de castigo porque falei pro meu pai que ele é um lixo por nao pedir desculpas por ser homem quando chega do trabalho toda noite o que me fez perceber mais ainda como nós homens somos tiranos opressores que merecem acabar. toda familha deveria ter duas mães,1,0.484572318
u want a cookie tomorrow bitch @_lostb0y\,1,0.48457796
@user tomem cuidado. prenderam o lula sem crime. é uma quadrilha que está no poder. eles não tem caráter e nem humanidade,1,0.484578275
At the Mexican laundry mat and it's PACKED denna hoe\,1,0.484583351
"RT @JulieSnark: I love asking really hot, skinny bitches when they're due.\",1,0.484598682
"@user 茅 um bom come莽o 

brexit 馃嚘馃嚭馃嚢馃嚲馃嚦馃嚳",2,0.484658541
duas nenéns 🤧,2,0.484707942
"""hoes suck my dick cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD\",1,0.484708647
@user @user claro idiota o cara roubou bilhões de trouxas como vc também não ser mais roubado por esse larápio!!,1,0.484713839
"RT @sorryimalex: ""now 5sos is starting to tweet the hashtag, they're trash!"" #vote5sos http://t.co/llkuz6VtAi\",2,0.484761076
@user que inferno amo voces caralho,2,0.484792187
&#8220;@JennaHord12: @ambernicolee05 dreamgirl McKee &#128514;&#8221;Ooh! Bet you wooonnnttt stick dat hoe\,1,0.48482723
I would love to not be hit with the jig for once in my fucking life\,1,0.484827976
RT @TeddyDelJones: Side hoes always winning\,1,0.484840106
Don't subtweet me @ my name so I no it's real ugly bitch\,1,0.484856517
@user apaz eu tava no canico e tava a flr c ele no gozo e começamos a bater um no outro ahahahah,1,0.48488208
@MrCatLoverx text me bitch\,1,0.484892646
no começo estava uma merda e no final parecia que estava no começo,2,0.48491309
RT @CoCoMilan18: &#8220;@Me1st_u_last: This bitch @GOTDAMNCHAT ain't got a bit of sense lmaoo!! http://t.co/tBpcQwNGqF&#8221; &#128514;&#128514;&#128514;&#128514;&#128553;&#128553;&#128553;\,1,0.484933663
RT @gorgeous__gab: People person so you know lil gabby got hoes &#128129;\,1,0.484938648
"rt @user minha cara ta estranha, acho que falta uma rinoplastia nela https://t.co/mmbillxogk",2,0.484982315
@ZitlalyL You will and he's gonna get all dem bitches &#128513;\,1,0.48500267
@_Djweezlove not what I said . I want a DJ to mix the track regardless for their own use ! The video gon be dumb retarded with the reg versi\,1,0.485038417
"@CHARLESBARRKLEY hey Sir house nigger, uncle tom aren't you from grand ole Mississippi, I rest my case!\",1,0.485047097
I'm turning into a heartless bitch.\,1,0.485088514
"""@sleepy_yongguk: ""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" &#128514;"" lmaoo\",2,0.48511558
eu ainda to surtando pq sim,2,0.485124989
meus pais viajaram fin de e nada p fazer em casa,2,0.485160368
Get your weak ass juco highlights off twitter hoe\,1,0.485233579
@user assim é medo de ser deixado considerando que somos feio,2,0.485283635
só quero setembro pegar essa viagem em iguaba só casal 😎🍻,2,0.485293604
"@user @user vai tomar no seu c*, põe a porra do impeachment do toffoli e gilmar na pauta.",1,0.485307736
RT @SKINNY_NiggaDoe: RT @1JohnnyCinco: Let a nigga try me try me I'm a fuck all the hoes in his family\,1,0.485322169
@user @user @user Ainda falta enquadrar o @user e @user por apologia ao crime e fornecimento de roteiros para i crime divukgados na deep webi. Vamos pra cima!!!💪🏻,2,0.485333541
&#128540;&#128583;&#128582; I hate ya bitch ass\,1,0.485343288
hoje o pau quebra #vemdesainha,1,0.485347127
"Rewrite, tinker with it's official language regarding same-sex relationships, divorce, remarriage, etc. But nothing is set in stone at all.\",2,0.485376266
@user @user ma vai toma no cu veio diabento,1,0.485420992
RT @prettycha305: Monkey see &#128585;&#128584;monkey do hoes&#128586;\,1,0.485427406
"RT @wishfulll: Big booty bitches with... ""@StagBeChillin: Ass RT @iDocLyfe: Tits""\",1,0.48545657
This bitch said she'll do something strange for some change\,1,0.48549832
I bought hummus and broccoli. I just need snacks and shit. RT @Omgitstamz: i need to buy crackers and shit\,1,0.485504535
RT @hidalgoparadise: @D_41395 nigguh waldo had chipotle waiting for him at his house lucky soab lol\,1,0.485635449
@RickyNgan target got them high class hoes\,1,0.485659355
irmão os cara n sabe jga pqp,2,0.485684987
caso vs não saibam!,2,0.48569491
@___kd_ i need 2 of the bitches\,1,0.485705881
"@user tá naaaaada, tá na flor da idade ainda hahahaha",2,0.485744296
"rt @user @user porra ministro, esqueça hacker, esqueça fofoca, o que vale é a conversa.",1,0.485754552
@Im_Thirst Shin's a faggot. I'm glad your chipped him.\,1,0.485896196
you ain't gotta be a dyke to like hoes\,1,0.485913582
"@user @user dpa rtt, tem mais piada ahah",2,0.485931522
"@user pena que vc mora no rio 

se morasse em sp teria um casal pra vc comer tudo que quiser  dois cuzinho e uma buceta gulosa",1,0.485960193
@kaaaytate do it pussy\,1,0.485964472
"""She was a bitch anyway""\",1,0.485965051
"olha essa porra, pqppp https://t.co/etvuqgurgp",1,0.485976943
"Nicole me manda áudio ai ela falando  que sempre que ela tem costura no senai ela lembra de mim falando 
"" ah só faço merda ou pedia ajuda""

KKKKKKKK mano cada peça que eu estava fazendo eu fazia alguma merda",2,0.48598653
RT @tanaka_callen: @t_ndyy awwww my niggar thank you so much sure means a lot &#9825;&#9825;\,1,0.485999889
oi @user nessas férias como que eu vou explicar pro gringo que a gente tem uma radialista que defende o picolé de chuchu que rouba verba da merenda das crianças?,2,0.486017558
rt @user a gente entra na veiga mas sai fazendo puc https://t.co/ali6dcbbki,2,0.486029118
"This guy is nits&#8220;@Lucci_Dpc: i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy&#8221;\",2,0.486120091
"look at that bitch right there, right there #hannnnnn\",1,0.486131335
I had to unfollow some crazy asian bitch earlier lol I don't play\,1,0.486179
@1Josh_Warwick3 @ashleyypat17 fag\,1,0.486180758
hoje tô igual aquele meme. puto e gordo,1,0.486197382
Come out her pussy and go in her ass come out her ass and go in her mouth\,1,0.486201481
responda esse tweet com sua foto favorita da gabriela e com as #mpn #melim #ouvidizer,2,0.486205882
o casal mais perfeito deste site,2,0.486228552
"RT @amaurer13: Just saw someone riding a bike while wearing camo, the bitch is asking to get hit!\",1,0.486247057
@user mlk que dois maluco arrombado mental namoral,1,0.486284558
"I'm going to the movies this weekend, by myself. No BFFL, no bitch, no nigga, just me... #Solo\",1,0.486323232
n tem coisa q eu goste mais do q ouvir as pessoas sabe.. eu me interesso mesmo pelo que as pessoas falam (se for respeitoso e tiver inserido num contexto).. dai sempre depois de uma exposição social tipo rolês mil eu chego em casa e fico vagando por tudo q me foi dito,2,0.486323271
"rt @user se pudesse dar um recado pra todas as pessoas do mundo, qual seria? — cuidem do nosso planeta porra https://t.co/qwp3dl…",2,0.486324575
Y&#8217;all saying you wouldn&#8217;t eat her pussy? More for me\,1,0.486337835
"""Everything look better with a bitch next to it""\",1,0.486342911
Slap the bitch is fun...didnt know beer wasnt that bad\,1,0.486363773
Drop it down for a niggah\,1,0.486365828
"RT @USRealityCheck: Republicans Want to Yank Food Stamps from the Hungry: \
\
 May 16, 2... http://t.co/2UkcoICd9Q prg #P2\",2,0.486368635
@user @user eu mandei essa porra ontem e só carregou hj ????????,2,0.486372423
@DaJetlyfe y'all niccas spark up\,1,0.486378614
Do you really believe people evolved from apes? &#8212; Not really. I'm quiet convinced with the evolution of man but ... http://t.co/1RswGNpLtc\,2,0.486423208
@user morro com vc,2,0.486452879
hoje foi dia de comemoração antecipada do dia dos pais... minha flor tava demais com essa gravatinha. https://t.co/vjkxmyfd45,2,0.486502666
&#128128;&#128128; RT @monique504Q: &#128557;&#128128; &#8220;@ByeKandace: hop off hoe. RT @KekePalmer: Come on @KSTiLLS!!! &#128079;&#128079;&#128079;&#128079;&#128079;&#128079;&#128079;&#8221;\,1,0.486503825
"doutor eu não me engano, fdp é corinthiano. eu não sabia mais oq fazer mandei corinthiano e pra casa de fuder😅",1,0.486581252
"rt @user informações sobre o baile de hollywood é somente aqui!!
algum alemão mandado fez um fake e ta divulgando atrações que n…",1,0.486586277
These hoes worried bout the wrong things in life\,1,0.486659693
"@tranSactionRAP nigga what u talkn bout?? Tell them hoes get on they DJ UNK shit if they ain't sucking, walk it out\",1,0.486688974
When hoes be sayin they sexually frustrated or need some dick http://t.co/UaVDkZBAut\,1,0.486694157
"RT @ProBirdRights: i see you again didn't election bird for government, america. that okay. i guess i just take this free cookie for everyo&#8230;\",2,0.48670138
"How you just gon start some mess and try to break up that man home? For 20 racks, I'll kill that hoe for breezy fam.\",1,0.486704339
"@NYRKelsMads That pup was like, this bitch is AWESOME! Can I go home with YOU?\",1,0.486714942
"@user @user porra, tendeu Lo? é a lei da vida, nascer, crescer, namorar, ser corno, terminar, ter recaídas, perdoar, voltar, reproduzir, e ser feliz ( tentar pelo menos né ) kkkkkkkkkkkk",2,0.486780965
http://t.co/bPU86qzYFt Lola Foxx &#8211; Steaming hot Nubile Lola Foxx shoves her dildo deep into her wet&#160;pussy http://t.co/br1Mjkk8dz\,1,0.486877214
"@user Ahaha Eu andei la MAs n fazia Nd quanto à alimentação e asism , no entanto o meu irmão era bue fininho e agora está mais gordo pq começou a mudar a alimenrecow e a fazer exercício ...",2,0.486893887
"My dad talking about my dogs fetching skills ""I seen that nigga do mad shit, air bud my ass, air pussy"" &#128514;\",1,0.486904865
Where this hoe Benga at\,1,0.486932361
"""@KnightfanNeal #UCFPINKPARTY come on stay alive knights nation!!!!"" This is still the early bird special. #ComeAtMeUT\",2,0.48694677
"Uma noite, patrulhando sozinho (e de regata)  os arredores do MEC, o min. @user descobre uma verdade horrível: Paulo Freire não morreu, sua alma possuiu o monumento em frente ao prédio e, à noite, vaga sozinha esquerdando a alfabetização do país...",2,0.486949151
@user ah toma no cu kkkkkkkkkkk,1,0.486960732
"@RealFannyMagnet with pick up lines like you have...I bet you get so much pussy, the numbers are in the negative.\",1,0.486989502
@T_FLYE lmaoooo I know Taylor in Brazil eating that overseas pussy\,1,0.486999363
"rt @user coisas que não aguento mais ver no tt
a tartaruga comendo o peixe
o cara fazendo mo trampo pra quebrar um ovo 
essa porra…",2,0.487009055
@user sapatão é o caos meu pai,1,0.487037361
@10x90 @fucktyler fugly loose hoe\,1,0.487089784
@AmericaAnti You're dismissed bitch. Not in the mood for fucktards this morning. #Blocked @Darknight420\,1,0.487096652
gosta de rua kkk https://t.co/zpu5bh47tm,2,0.487104324
hit the strip club and see some bitches I went to school with......\,1,0.487136706
RT @jaymesshaylan: fuuck jalens a slow bitch!\,1,0.487138127
e muito dificil ser feia e pobre,2,0.487159047
"rt @user devo responder esse jumento petista?? o que vocês acham??
#stfvergonhanacional https://t.co/rlj4dtltth",1,0.487176613
@user muita #stfvergonhanacional,2,0.48722442
&#8220;@S_hawn24: Y'all females love y'all a bum nigga or a jail bird..&#8221;!!!!\,1,0.487229975
RT @mirah_101: i look at EVERY bitch ass that walk past me !\,1,0.48724162
Thats why I aint cuffing until Im grown af RT @JimmySolberg3: These hoes ain't loyal\,1,0.487249493
RT @NICKIMINAJ: U bitches could neva get him to buy all dem snacks. Fuk wit me\,1,0.48726186
@vinnyywright I don't care what they is they can catch them hoes\,1,0.487262339
@user não entendo a pagação de pau pro leite ninho,2,0.48727556
"From now on, I will call all radical MUSLIMS niggers!\
It is very fitting, and it is racist! \
I AM RACIST AGAINST ANYONE WHO HATES AMERICA!\",1,0.487335992
I don't fuck with these niggas cause they shady I don't fuck with these bitches all they want is to have my baby\,1,0.487348546
@G27Status @VikkiFusco @flyersfan You're still a bitch\,1,0.487355499
RT @KeyshBeChillin Have you bitches done your Kegals today?\,1,0.487381618
jimin de pau duro e mostrando pro jk eis o tweet  https://t.co/lp1qoiwv8y,1,0.487392921
I don't know what you been told but I love them project hoes\,2,0.487420259
&#8220;@Alondra_Lu: Ain't that a bitch&#8221;\,1,0.487442638
"Every nigga can make a female act like a bitch.\
#ThatsAFact\",1,0.487454629
&#128553; monkey mad\,2,0.487486032
RT @whatupwxll: @VivaLaKash &#128514;&#128514;&#128514; got dhem hoes !\,1,0.487536399
RT @Shoq: He no doubt copied it from someone else. RT @KilloughCNN: Alert: The mock turtleneck is back. http://t.co/uM7aTH7tHT\,2,0.487543375
And get my self a bad bitch thats loyal and one hunnid\,1,0.487570309
RT @_DalvinA: &#8220;@Can_iGet_8: I can't stand no messy hoe&#8221;1&#8419;0&#8419;0&#8419;0&#8419; true story\,1,0.487588773
"RT @sisssyhaymaan: If you brush off a guys compliment just because you have a boyfriend, you're a bitch\",1,0.487607757
"caralho hj eu tô muito sla 
estressadas com tudo e com todos",1,0.487620346
a gente  quer ajudar as pessoas e só toma no cu eu sou prova vítima,1,0.487701776
RT @saramariewelch: Can't mean something to someone when they hittin up Otha bitches\,1,0.487724598
RT @lamessican: I love when bitches throw shade. Just confirms i'm doing something right &#128514;\,1,0.487779153
Like keke say real niggas got a heart too it just take a real bitch for him to show it\,1,0.487785431
"gente tão vendendo por r$50,00 o ingresso pqp",2,0.487787606
RT @DARKSKlNDRAKE: How yall hoes do instagram rates http://t.co/UUjeAXZByW\,1,0.487790955
Af RT @AyeMr_Foreman: @viaNAWF @KingHorseDick nah these hoes stupid\,1,0.487796207
"🆘🆘🆘 spoiler 🆘🆘🆘
reggie perdeu a cabeça vai se foder acha quem falando assim com a minha mulher joelle?!?!?!?!?!",1,0.487818406
@mikecheck_123 the favorite drink of white trash everywhere....\,1,0.487833939
@user cadê as fotos que eu não vi?,2,0.48792347
nega insuportável do caralho,1,0.487930278
a pão careca passando na telinha de vcs 🤢 https://t.co/eu7z98zxhk,1,0.487934038
sas porra faz um mal do crlh,2,0.48801413
RT @jessielee1028: @Hawkdaddy300 @GavinMHawks21 @Ur_Boy_George yeah I don't think that's okay...Fuckin drop it. You shouldn't even joke abo&#8230;\,1,0.48801966
rt @user as retardadas ficam puta denunciando meu twitter 😂😝,1,0.48802045
eu amo minha mãe pra caralho ❤️ https://t.co/qrk3tdthxt,2,0.488031569
"@user @user Qual o seu palpite, Pedro, pra, apesar da chuva de alegações de hack, só termos mensagens onde, evidentemente, Deltan é o vetor?",2,0.488053411
"RT @ItsSonGoku: When niggas ask me ""Where the hoes at?"" http://t.co/eg6gxgGzFC\",1,0.48805622
Lmfaooooo RT @miavenise: Can't trust a bitch that don't smile with her teeth.\,1,0.48807121
"rt @user @user a minha filha meu chá de buceta não falha, meu ex que o diga",1,0.488077256
@user menina eu qnd fazia dieta me acabava no laxante kkkkkkkk comia tudo e dps botava 2 laxante p dentro passava o dia todo cagando c o cu ardendo mas a consciência pesava menos 🤣🤣🤣🤣🤣,1,0.488089029
lindo e perigoso...,2,0.488092165
vou fazer um pau na coxa pra mim beber mais tardee,1,0.488112241
@user pqp esse filme é perfeito,2,0.488151984
"os caras são doentes, colocam lula e bostonaro em um vídeo de futebol!!",1,0.488185297
Whops @_JAMAICAJONES yardie. Go smoke a blunt and tell a nigga to come through. You are stressed\,1,0.488249681
algum amiguinho que p usar cmg?,2,0.488314106
"If you get into an argument with someone and say, ""Have a nice life &amp; good luck in Ohio."" that's a ""fuck you, bitch leave.""\",1,0.488366548
"""but pussy is the root of all drama an attribute put up in they head by they mama.""\",1,0.488387639
o que falta pro wagner pires sair do cruzeiro?,2,0.488388346
@Yankees and we all fell asleep @Frizzle18\,2,0.488395206
"@Of_Angelis yep, which is messier/more dangerous/more environmentally-unfriendly than their retarded new spouts. @innov82bgr8\",1,0.488430538
RT @NelsonTavares82: @herk87 @NYRangers Thank You Rangers for taking out the diving pussy I love it !! #bruinsfan\,1,0.488450117
"@user se a madame disse sim quem sou eu pra dizer não, hoje tem!",2,0.488458739
@user usar esse lixo ali ? kkkkkk nunca kkk,1,0.488487887
"Whatever happens, I won't let racism become a big trend again. I refuse. Over my fuckin dead body bitches, I'm mixed I can't be racist\",1,0.488500513
I'm sick as fuck... this shit is for the birds\,1,0.48851236
"esqueci de escrever a carta, fiquei de escrever essa butica hoje cedo puta que pariu viu",2,0.488513158
@ashleyrike sick bitch!!\,1,0.488528928
"Já a candidata Kamala Harris disse que financiará um programa de assistência médica que custará US$30 Trilhões sem aumentar os impostos da classe média. Questionada como faria isso ela respondeu: “Fazendo. Wall Street.”😂 Kamala é Ciro.😄
Primárias Dems=🍿
https://t.co/9hDsma8YrD",2,0.488530991
Lmao RT @Luvv_55st So none of you bitches on my tl dirty??? #Salad #ExtraDressing\,1,0.488536928
Wow I swear I'm gonna cunt punch you\,1,0.48856489
"Free patterns - Adorable crochet borders Butterfly, ladybug, flower bumblebee and hat edging, trim, http://t.co/FOtJbqWyEg\",2,0.488577796
kkkkkkkkk os cara só tem papo 😂,2,0.48858237
Retweet to spam this faggot RT @ChickenColeman: Dick going &#128070;\,1,0.48870052
"My honky, my honky. My motherfucking honky.\",1,0.488730407
"RT @liddoprincess: Call it ""insecure"" if u want but fuck no my man doesn't need to be friendly or have bitches as ""friends"" these hoes ain'&#8230;\",1,0.488740554
Ya kno nigga got two accounts...&#128586; RT @i_EaT_PIE: When the lil bitch start Tweetin... She'll see these tweets or someone will snitch\,1,0.488741028
"RT @OnlyBiirdsTweet: big booty bitches , big booty bitches ;*\",1,0.488796846
que ódio dessa porra vai se foder,1,0.48879775
@mjziccardi that mindless twat is shitting on hiphop hahahaha\,1,0.488819124
@user avisa qdo postar foto pq eu tomo um puta susto qdo vejo,1,0.488840101
@user eu faço caminhada.,2,0.48884431
soon As u get some PT and y'all wonder why I go so hard on these hoes!!! bitches ain't shit smh...\,1,0.488857018
&#8220;@fabbymichelle: brian stfu &#128548;&#128079; its twitter i could retweet anything&#8221;don't make me bitch slap you again &#128075;\,1,0.488873279
"sem contar que nós somos seres racionais e comemos por pura e livre espontânea vontade (temos a opção de não comer) 
vsf os seres humanos são mt merdas",2,0.488897579
"Aqui está a prova de mais um crime cometido pelo STF. Com base num inquérito ilegal, um ministro exige que juiz entregue dados que supostamente podem ser prejudiciais aos integrantes da corte. Usou o mesmo subterfúgio para barrar procedimento na Receita. É o fim https://t.co/5WddDO0mKI",2,0.488911137
"cara meu sonho foi mt foda kkkk sonhei q eu tava batendo no professor de história que eu odeio e um dia eu vou quebrar ele a pau mesmo, vagabundo",1,0.488919076
@ReiddH i agree my fellow cracker.\,1,0.488935714
"Galera, tão sabendo que dia 30/08 vai rolar show de lançamento do meu álbum #DiFerreroSinais na @user né ? Vai ser junto com minha mana @user e vai ser d+! Decidi sortear um par de ingressos pra curtir esse dia !! Vai lá no meu instagram e participa: https://t.co/Cj2hNMEIov https://t.co/kU01Meeumb",2,0.488941917
"rt @user ⠀

⠀⠀

⠀
quem sente tua falta te procura
⠀   
⠀
⠀
⠀",2,0.488973409
"rt @user • apesar de ser um nenê, porra macho lindo do caralho",1,0.48898237
If @IamShady_ didn't know I love your coon ass cuz &#128514;&#128514;&#128514;\,1,0.489000299
You still that nigga b don't trip. They just hatin cause they got no bitches RT @THEOilogy: Nigga stole on me... Princess punch.\,1,0.489006002
"@politicsofamy Whoa easy Amy, don't slag the Canucks too much with such a generalization\",2,0.489014273
Follow a nicca on IG: im_yung_jay\,1,0.489033766
@biggerboat99 please be a little depressed bitch the entire time\,1,0.489041079
@user nem conta horrorosa,1,0.4890467
@MaxDeLaCruz8 thx hoe\,1,0.489076475
pedir favor pros outros é foda pqp,2,0.48910586
Mann are first game is 3 weeks from now can't wait - once a redskin always a redskin -\,2,0.489110086
Smoke summm bitch\,1,0.489112836
"He could be right... any hoe they had in the 11wd, niggas from the hood RAN thru em....\",1,0.489160896
