tweet,class2,rand
@USER Kesinlikle çok affedersin at eti de iyidir ev arkadaşım sayesinde at yemişliğimiz de oldu...,2,0.616554054
@USER HASAN ALI KIRMIZI KART POZISYONUNDA GS´LI FUTBOLCU KENDINE CALIM ATTI....SALAYIN FENERE,2,0.38538472
Ps3 veya ps4 lazım var mı satan?,2,0.896188012
@USER bizim allahtan başka kimseye borcumuz yok kardeşimm,2,0.103260606
Her şey zamanla önemini yitiriyor. Değmeyecek insanlar ve olaylar için kendinizi fazla üzmeyin.,2,0.63077665
Din farklı olsada vicdan aynı tebrik ediyorum...,2,0.139101019
@USER Şu an yanındayım ve ben deee 😂😂💜💜,2,0.242523218
@USER Günaydın Teşekkür ederim Yasin Hayırlı Cumalar 🙏🏻😊   #FenerinMaçıVar 💛💙,2,0.511826741
@USER Bana wermedin bu kadar ısrar etmek niye,2,0.405619924
YALANDAN KİM ÖLMÜŞ BUNU CHP HEP YAPIYOR KİRLİ MEDYA YANDAŞ MEDYA UTANMIYORSUNUZ DEĞİLMİ??? @USER @USER bunları Amiral @USER danmı öğreniyorsunuz nedir rezillik kepazelik kokuşmuşluk...?,1,0.587393118
Her şey neden düzelmiyor   Bu hüzün neden geçmiyor,2,0.308690029
Çiğ köfte yiyorum mutlu olun laa afgfg,2,0.868656774
Keşke kendini bu kadar bitirmeseydin,2,0.906444606
Instagrama ne ara insta demeye başladık o geçiş evresini hatırlamıyorum sanki bi gün uyandığımda herkes insta diyodu,2,0.428247562
Adem “Lera Murat’ın neyi?” diye sorsaydın yaa😂😂 #HilMur,2,0.950117475
Ateşe düşeni nasıl görmezden gelebiliyor insan?,2,0.923361885
Hakimler böyle mi karar beriyor serseri kadın,1,0.205769843
@USER Burada siyaset kasa kasa sinir stresi sahibi oldum.Ölüm listem var sdsds,2,0.76460092
@USER allah icin yarinda tatil yapin yaaaaa lutfen vasip beyy,2,0.464352553
Mecbur benexol alıcaz uyumadan. Kendisi insan olsa kesinlikle sevgilim olurdu,2,0.293911
@USER Taraftarlar arasından birini bulsanız bunlardan çok daha fazla puan toplar,2,0.308387966
@USER @USER @USER Düşer diyorlar. Sayısalda 10-20bin oynarmış eşit ağırlık ve sözelde fazla olurmuş.. Yine de bi şey konuşmak için erken,2,0.656404508
Allahım kendimi çok kötü hissediyorum djfjfjjfjfjgjjfjfnfn hiç bir bilgim olmadan saygıdeğer bünyenizi linçlemeye kalktığım için affediniz 💖 @USER,1,0.892314182
Aynı karede tahsin ve yalçın    Hımmm bu bana tahsin yurt dışına mı kaçıyor dedirtti yalçın peşinde!    #Vuslat #AzFer #KadirDoğulu #DevrimÖzkan #vuslatdizisi,2,0.671667341
Korkmayın yaz bitmedi bunun daha Ağustos sonu var Eylülü var Ekimi var benim 29 Ekimde gidip tükkanı kapatmam var Kasımda denize girmem var🤦‍♀️🤦‍♀️don’t panic😏😏,2,0.518950055
@USER Oruspu çocukları çok güçlü oldu 😏,1,0.187640499
@USER malesef citaya bak bilmemne menşınının içinde ben de etiketliyim kljsadfksd blokladım anında gitti .d,2,0.087475301
sevginin sonsuzluğundan sonunun aşktan gelmesi amy seni çok seviyorum blake kalk siktir git evinde ağla numaracı,1,0.869580585
@USER En başından beri böyle bi haber bekliyordum. Böyle önüne geleni çekip koyamaz kimse. Sosyal medyanın abv.,2,0.751150742
@USER Çok güzel görünüyor. Elinize sağlık. Canım çekti yalnız 😂,2,0.826476081
@USER @USER @USER NOLDU LAN SENDE Mİ DÜŞMANSİN YOKSA EHDJWJKCNWSKXOSJSİXJSKSKXKSKSS,2,0.555449444
Twitter grup arkadaşlığı diye bişey var allah herkesin başına versin,2,0.728537229
Artık birisi bana gelipde bosyere soguk yapınca nedenini bile sormuyorum hiçbirseye tahammülüm kalmadı,2,0.190884084
@USER O sizin dar açılı bakış pencereniz... Bazı şeylerin farkında olmayan asıl sizsiniz.!,1,0.677877863
@USER @USER Sonuna sı ekliyorlar galiba ismin sonu sessizle bitince aşkım o yüzden 멸리시 da olabilirsin shsjsjjd,2,0.76941432
@USER Umut Nayir forvet değil mi hiç sayılmıyor iyi futbolcu kötü futbolcu ayrı ama hiç yok saymanız haksızlık değil mi ?,2,0.968931414
@USER Burada “rakiplerini egale etme” ne anlam ifade ediyor?,2,0.171871174
keşke tarihe gecer valla Türk  adaleti,2,0.875437565
“Biraz yürürsem geçer dediğim o his beni ağlattı”,2,0.301813593
@USER Güzel insan Rabbim senden razı olsun kardeşim sağolasın👏🏻,2,0.25543571
Babür İmparatorluğu cizye ve benzeri bütün vergileri kaldırıp diğer dinlerin aristokrasisini asimile etmeden sarayın ve bürokrasinin bir parçası haline getiriyor Osmanlı'dan başka bir şey duymamış cahiller Osmanlı çok-kültürlülüğü diye konuşuyor.,1,0.009274198
@USER Afsggsgsghshshs Cenker müdürle beraber keşke bedelli yapmasaydık derler ozaman koskoca 25 gün 😂😂,2,0.941096844
aslında sevdiğimi açıklamaktan hiç utanmam direk söylerimde bi kere reddedilince hep reddedilcem gibi hissediyorum... şu his artık siktir git ya,2,0.813318753
@USER İsmail sen sürekli Kadıköy’de takılmıyor musun lan? Ne derdin var senin Kadıköy ile?,2,0.30922628
Bu aralar her iş mi ters gider arkadaş kafayı yicem az kaldı,2,0.510364052
Seni seviyorum inşallah bi şekilde anlarsın çünkü ben çaktırmam,2,0.42636487
Sanırım ölene kadar Barış Manço dinleyeceğim. İnşallah.,2,0.496142588
Lenslerime alışamıyorum gözümü çıkaracağım şimdi,2,0.753490906
@USER bizim whatsapp geri geldi iste...ah cok sevindim.,2,0.119900832
İstanbul'da seçim tekrarlanırsa Ekrem İmamoğlu'na %90 da destek olsa kazanamaz. O kararı veren Ysk ile tekrar seçime gitmek saçmalık olur,2,0.72560011
@USER yok be direkt geri zekalı bunlar etkileşim için yapıyorlar,1,0.901592677
Eğer ben 2 yüzlü ve maskesi olan birisi isem diğer yüzüm de sana aşık..,2,0.286337556
üzerime geliyor bütün TC unsurları,2,0.412342117
En çok kullandığım emoji neden bu; 🌚,2,0.047865737
RT RessamBob: Şuraya soru sormayan bir akraba çizelim.,2,0.504581892
@USER Neyse muallakta olsa idare edeceğiz.,2,0.996871555
Kimseye kendinizi doğru ifade etmek için yıpratmayın. Herkes işine geldiğini anlıyor.,2,0.462871997
Sayın Görenim @USER sabrımızın selameti olan takvimi artık açıklasanız da biz de bayram sevinci yaşasak @USER   #Ek20BinAtamaTakvimiMeb,2,0.557813431
Kumru'nun suçu da çok etli olması,2,0.315012721
#BedelliIcinTamZamani bekle bekle nereye kadar mecbur olmasak bu kadar ısrar etmezdik,2,0.512775836
ciddiyim ben türkiyede böyle milliyetçi değildim,2,0.310898321
Turan birliğinin önündeki en büyük sorun Lehçe ve alfabe farklılıklarıdır. Karşımızdakinin konuşmasını anlayamazsak kardeşimin başka milletlerden ne farkı kalır. Orta asyaya Türk flmleri oynatan Tv ler kurulsa çok iyi olur. Türkiyeyi araplaştırmaya çalışanlardan böyle bir girişim,2,0.94894131
@USER Merak etme tüm mallar seni buluyor,1,0.749847468
Belki de en ufak şeye bile anlam yüklemememiz gerekir.,2,0.867180854
Ruhumu nasıl iyileştirebileceğimi hala bulamadım.,2,0.725901143
azcenimin arasını bozmaya gelmeyin de ne için geliyorsanız gelin,2,0.224669065
#NewZealandTerroristAttack   Peki Müslümanım diyen    Bir terörist de intikamını almaya kalkarsa n'olcak    Ayıptır oğlum beni dinleyin insan olun,2,0.36776992
Minibüsteki teyzeler çok tatlı değil mi ya 😂😂,2,0.557682623
Allah hiç kimseyi Ülkesinin ekonomik sıkıntısına sevinecek kadar ŞEREFSİZ yapmasın.      B A Ş A R A M A Y A C A K S I N I Z.      Aç kalmayı ibadet bilen bu milleti diz çöktüremeyeceksiniz...,1,0.708251486
"-Sen avukat olarak ayda ne kazanıyorsun?   -Ancak beş,altı yüz lira(1950'li yıllar)   -Ben sana,bizim derneğe üye olursan en az ayda altıbin lira kazanabileceğini bir il bulurum.Siyasette Otuzbeşyıl""dan...",2,0.725652992
@USER @USER Yok be yanak yanağa geliyorlar öpme yok ki 😂keşke öpseydi ama değil gibi 😂,2,0.141196307
@USER Royal 3-0 ya da 3-1 alacak.  Böyle olursa alırım nude,2,0.39449135
@USER Hadi admin ateşle milleti haydi haydi yarın büyük gün 10 bin twit atalım bu akşam #SamsunsporYılmaEtMücadele,2,0.765698422
Günlük ihtiyaç ama yatırım yapar gibi macun alıyoruz.,2,0.798858747
sizinde aklınıza   yeni mi geldi fırat hakkında twet atmak her hafta aynı fırtına koparılıyor. aklınıza Beşiktaşlılar fırtına koparınca mı geldi eleştirmek taraftarı... net tutumumuz eyyamcının önde gideni art niyetli kasıtlı karar veren biridir Beşiktaşa karşı fırat,2,0.074170285
Sarı/kızıl gibi keskin renklerle saç boyamak için ehliyet falan alınmalı ne bileyim işte herkes denememeli sanki.. 🤮,2,0.223005114
"Normalde pek tv izlemem lakin hani ses olsun diye açtığımda da hep FBTV açık olurdu. ""eskiden""",2,0.53989618
yeni tanıştığım insanlarla konuşurken çok utanıyorum aq,1,0.654988809
derdim gerçekten sevgimin kalbime sığmayışı,2,0.097728474
@USER bence erken final maçı demek için çok erken,2,0.155415911
@USER Bu aşk asla bitmez gülüm dhehjejejdjd,2,0.24941061
@USER Yazık paraya bak. O parayla kendi ülkendeki hayvancılığı desteklesen olmaz mıydı ?,2,0.360052151
38 yaşında emeklilik istediğine göre Kemal'in oğlu ya da kızı 38 olmuştur. Bebek iken sigortalı olmuşlardı netekim.,1,0.614307009
Merhaba guzelim ben varim gel benim ol sana soz seni hic aldatmiyacayim,2,0.354836441
@USER @USER Ya boyle kalirsin iste! Hakaret iceren tweetim hangisi ustadim? Konu şu sevgili kardesim; bilmedigin konularda dik dik yukaridan yukaridan konusursan karsindakinden de ayni tepkiyi gorursun tamam mi? Bankada paraniz yokken cek keside etmek adlı suç metnini de  bekliyorum hala...,2,0.526073349
İlk torbadan manchester city gelmiş gibi uyandım. allah'ım sen bizi koru,2,0.649786093
Yine bir dizi buldum galiba🤗 #MehmetBirCihanFatıhı,2,0.539257595
Hayatımdan okadar şey gittiki senin  lafın bile olmaz 😏😉,2,0.834322744
İçin aile hekimine gitti. Doktor hastası   Fatma T'yi görmeden Coumadin adlı ilacı reçete etti. Ilacı alıp eşine götüren Yusuf T 'nin eşi Fatma T iki gun sonra fenalaştı.  Hastaneye kaldırılan yaşlı kadın tüm müdahalelere ragmen kurtarılamadı. Fatma T'nin kullandığı ilaç dozunun,2,0.197442395
Mutluyken   •Adamlar-Koca Yaşlı Şişko Dünya   •Yüksek Sadakat-Haydi Gel İçelim   •Athena-Arsız Gönül   •Sezen Aksu-Kaçın Kurası   •Pinhani-Beni Sen İnandır   •MFÖ-Ele Güne Karşı   •Son Feci Bisiklet-Bu Kız Beni Sever   •Son Feci Bisiklet-Bikinisinde Astronomi,2,0.871704597
biri yağmur ve cumali’ye murat damla ve hilmi cem’in hakan’dan kat be kat fazla kitlesi olduğunu söylebilir mi ¿ #survivor2018,2,0.036034115
#CHP Maşallah kapılarını ardına kadar açmış teröristlere  Yer yüzünde ne kadar hain ve örgüt varsa tek çatı altında toplanmış örgüt karargahı mübarek #TeröristlerTanalınAdamı çıktı şaşırdıkmı tabiki hayır,1,0.476597658
Ağlasanız da zırlasanız da valla artık zalımın kızı olcam. Hadi bakalım beni insanlara tanıttığınız gibi olma vakti 🔫,2,0.11935866
@USER Kapıyı kitlemeyi unutuyorsun sonra Selin suçlu,2,0.489647081
@USER Ne alaka anlamış değilim konun s400 ile alakasını biri açıklayabilirmi,2,0.569937847
@USER İrkçılık yapan onlar aynı zamanda solaryuma girip esmer tenin elitlik göstergesi olduğunu söyleyenler de onlar. Beğenmiyosanız bu kıskançlık-özentilik niye anlamiyorum ve sinir oluyorum,2,0.435811873
Hahaha biri başkana sölesin oraya tffyi eleştirmek için çıktı kendi hocasınu taraftarını değil şaka gibi kulüp olduk kapa kapa 😀 İnşallah mayısta güçlü biri çıkarda sende gider o sevdiğin tffye başkan olursun,2,0.651220238
40BinEk AtamaŞart   Eğitimin kilit taşı öğretmendir. Öğretmen ihtiyacı yeni atamalarla kapatılmalıdır. 40 bin ek atama müjdesini Cumhurbaşkanımızdan bekliyoruz.   @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER,2,0.492293358
@USER EYT'ciler  hep CHP'li mi yani? demek ki dert başka   ülke ekonomisi çöksün herkes mağdur olsun,1,0.301479018
@USER SEN ŞİMDİ TUTAR HALEPÇE KATLİAMINI DA TÜRKİYE YAPTI DERSİN.DERSİN DERSİN SEN ŞEREF HAYSİYET YOKSUNU BİR HAİNSİN.HALEPÇE KATLİAMINDAN KAÇANLARA TÜRKİYE SINIR KAPILARINI AÇMIŞ;GAZDAN ETKİLENENLERİ TEDAVİ ETMİŞTİR.BU KATLİAM SONRASI 350 BİN KÜRT GERİ DÖNMEMİŞ TÜRKİYE DE KALMIŞTIR!,1,0.179362263
Real Madrid'e son 3 sene arka arkaya Şampiyonlar Ligi'ni  kazandıran Zinedine Zidane görevinden istifa etti.,2,0.507437695
@USER Tweet ne kadar haklı bi tweet ne kadar :d Son oturmamız geldide bi an aklıma 😂,2,0.410030611
Doğum günün kutlu olsun ömrümün yarısı çocuklarımın annesi.. herkesin yeni yılı mutlu umutlu olsun,2,0.038784336
@USER @USER Şerefsiz vatan hainleri   Çocykları zehirlemeye devam ediyor,1,0.354903055
Arkadaşlar teknik bir hata oldu özür dileriz. Başka zaman yapacağız 🙏🏻🙏🏻@USER,2,0.283950825
Göz yumdum çektikleri eziyete.   Bilsem ki kimsenin parmağı yok   Bu sürüp giden işkencede;   Kılım bile kıpırdamadan bir sabah   Çekerdim darağacına çekerdim kendimi   Bilsem ki suç bende!..      Rıfat Ilgaz,2,0.10407649
Eğer 2017 yılında verilen #bedelliaskerlik sözü bu yıl içerisinde tutulmazsa oyunuzu kime verirsiniz ? Oylar Bedelliye,2,0.022148181
@USER İyilik dekötuluk demutluluk damutsuzluk da bulaşıcıdır Bu yuzden etrafınızdaki insanlara dikkat edin,2,0.044900221
Sabrım artık beni dınlemıyor seni istiyor sende gel artık 😒😒,2,0.834654742
@USER Bu geleneği hala yaşatıyorum varsa bir çirkin olduğun vesikalık talibim 😅,2,0.0256387
Düşmanının bilmesini istemediğin şeyi dostuna söyleme.,2,0.666887993
@USER @USER Kahramanmaraş😊😊😊Harika bir dondurma olsaydı keşke!!! Şöyle Maraş usulü😝😝😝😊😝,2,0.441712847
@USER Bunak ibneden kurtulunca böyle oluyo işte şenol hocamda helal gençleri koydu çatır çutur oynuyorlar valla,1,0.22009382
Ben bilirim seni acı bir tebessüm belli belirsiz,2,0.440017776
Sizin romantik algı oyununuzu yerim <3 canlarım benim nasıl da mahcuplar.,2,0.372596013
Ders çalışmam lazım hemde çooook 😏,2,0.394335041
@USER Var ya Yılmaz Morgül işte,1,0.538043863
Solculuğunun sadece sosyal medyadan ibaret olduğunu düşündüğüm biri de çıkmış ''o zaman öyle dediniz şimdi neden o vekillerden işçilerle olmasını istiyorsunuz'' diyor. Kimden istesinler kardeşim Devlet Bahçeli'den mi istesinler?,2,0.768635442
"#Atakanasorum evlenelim çünkü sana aşıyımmmmm ""Y"" ile",2,0.6412265
@USER @USER @USER seçime 5 ay kaldı yalan vaad verdiğinizi unutmayacağız unutturmayacagiz gelen adaya da sizin partiniz umut taciri yalancı diyeceğiz @USER yede oy yok vaad etmedi ama sırtını döndü #EmeklilikteYaşaTakılanlar,2,0.682102389
Fırsatı olan herkes izlemeli şu an belediye meclisi toplantısını. CHPliler çok güzel adamlarsınız be! Sıfır nefret diliyle hala açıklama yapıyorlar mis gibi. Özlediğimiz hareketler bunlar,2,0.003269646
@USER Burcundan çok olsada Sadık olanına az rastlanıyor😉,2,0.254996969
@USER merhabalar ben 25 yaşındayım İstanbuldan öğrenciyim dm den bana ulaşabilir nisiniz sizi mutlu etmek görevim masörlükte yaptım :),1,0.476605263
@USER drama uçurabilmek büyüklenebilme ukala @USER süzgün göz,2,0.679328655
Depremden sonra mühürlenen Avcılar'daki 30 daireli binanın İmamoğlu İnşaat tarafından yapıldığı belirlendi..   🤔,2,0.150261903
@USER Sen kaybettin Melih Gökçek otur oturduğun yerde artık,1,0.82559229
İnsan kaybedeceği şeye fazla bağlanmamalı,2,0.986003771
Bana kalsa bundan farklı bi sabah tercih ederdim,2,0.736836104
Gün gelecek fetö ile birlik olup bu ülkeyi uçuruma sürükleyen siz fetöcülar hepsinin hesabını vereceksiniz. Yarına kalır inan yanına kalmaz fetö yamağı @USER 🤬🤬🤬,1,0.042804981
#TaşeronYasaBekliyor Artık çalıştığımız kurumlarda arada şirket istemiyor Kitler konusunda çalışmalar başlatlmıştı neden sonuçlanmıyor Zaten bzim maliyetimiz kadroya geçince de aynı olur duyun sesimzi artık    @USER    @USER    @USER   @USER    @USER,2,0.948258311
ben sana baksam bile bu saatten sonra hayal kırıklığıyla bakarım artık,2,0.959619538
Tüm herkesin kandilini en içten dileklerimle kutlarım. Hayırlı Kandiller.🙏🖤 #Survivor2018,2,0.003190584
@USER Teşekkür ederim   Abdullah bey   Sizinde   Akşamınız ve Cuma geceniz hayırlara vesile olsun   İnşaAllah,2,0.668087124
@USER Bence de hikaye zaten iyi görünüyo bakalım :),2,0.602652331
Giden gittiği yeri mutlu ediyor kalan da zaten perişan.,2,0.564412028
Değiştirmek istesem babamı degiştirirdim annem onun yüzünden kanser olmazdı,2,0.882639517
@USER Dış güçler canım dış güçler,2,0.129281699
Aşkı memnu nihal gibi sınavda bayılmama çok az kaldı,2,0.932837416
Yediğimiz çekirdek bile Çin'den ithalmiş. Yazik bu hale nasıl geldik.,2,0.561976042
@USER @USER Mustafanin sozune bakacağınıza açın izleyin survivoru anil takim arkadaslari yarisirken bile ayakta onlarla heyecanlanıyor mutlu oluyor insanin zikri neyse fikride odur mustafa gibi bunu merve dahi soyledi mustafa yarismayinca kazanilmasina sevinmiyor  diye,2,0.876511852
birbirinden güzel 14 şarkı keşfedip indirdim ya bu duyguyu çok seviyorum,2,0.398762419
Provokasyona asla geçit verilmemeli... Net bir açıklama bekliyoruz..,2,0.70325485
@USER    Zafer Abicim bu hasret ne zaman bitecek. Doğru yorum dinlemeyeli neredeyse yıl oldu gibi geliyor.,2,0.963214052
@USER @USER @USER @USER bacım bu çocuğun kalbi niye çukurda?,2,0.763076647
@USER dostum ben daha şaşırdım  valla eskiden hanımla birlikte içki soframızı kurardık keyifle maç izlerdik :( son 3 yıldır  maçtan bir saat önce migren ilacımı veriyor hanım öyle izliyorum. ne hale geldik illaki düzelecek ama bu şeklide değil sanırım #kalplerberaber,2,0.223980586
Başta Şehit Anneleri olmak üzere tüm elleri öpülesi Annelerimizin Anneler gününü Kutlarım,2,0.501932906
karşılaştırabilme #MasumDeğiliz eziyetli inek yağı sürücü kursu,2,0.847174582
sanane orospu çocu çirkinsem ben çirkinim götüne giren mi var,1,0.499154911
Bir şeylere heves ettiğim zaman hayatın bana verdiği cevap değil mi ya?,2,0.00765739
"O kullanıcı adındaki ""at"" kısmını çıkar o zaman. Hak etmiyorsun çünkü. Ayrıca sen atakan görünümlü yusufcuymuşsun. Yusufu desteklemen de hiç bir sorun yok fakat böyle gerzek bir bahaneyle soğuduğunu söylüyorsan dediğim gibi kullanıcı adını düzelt budala seni!",1,0.123431462
@USER Doğum günüm 12 Ağustos zaten sizi denemiştim,2,0.579224517
@USER Kilit parti olacak son parti iyi partidir. Nasil bir bakis açısı nasil bir matematiktir sizdeki :),2,0.305439442
@USER Var ulan !!!! Sen kimsin de bana böyle laflar edebiliyorsun?!?!!?!?!?!?!?,1,0.984514662
Sen siyahla beyazsın diyemeyeceğiz yakında,2,0.738891716
bir yığın video var birinde ilaydaya diyorum ki bu Çanakkale beni darlıyor o da karşılık olarak demiş ki HANGİ ÇANAKKALE SJLDJDKDKDK,2,0.254272002
@USER Tamam izle gör sen. Denizden medet umacak durumdasin yazık bize..,2,0.752894107
@USER 👩🏻‍💼👨🏻‍💼Size güveniyoruz Sayın Bakanım. Biz gençleri daha fazla bekletmeyeceğinizi biliyoruz. Sağlıklı ve güvenilir gıda için Gıda Mühendisleri hazır. #5bingidamuhendisi #tarımbakanlığı10binatama OyalamaBizi SnPakdemirli  🍀 🔸,2,0.749845569
Neyin zırvalığı bu allah aşkına ya best of a afroditi mi 2 de 0 çekti Sabriye 2 de 2 ve Hikmet bey böyle söylüyor emredersiniz komutanım başka ne istersiniz,2,0.565888308
@USER doğum günün kutlu olsun kral 💛❤🎈,2,0.236997796
@USER Haa evet onu yazmayı unutmuşum,2,0.289534765
Tükendım yoruldum bittim yani ben gerçek bir yıkığım teşekkürler,2,0.768043519
@USER slm   ben mustafa izmirden 55 yaşında tek beyim    rica etsem dm ye alırmısınız lütfen sizinle dm de konuşmak istiyorum mümkünse lütfen,2,0.106734745
Ben seninle varım seninle var olucam.,2,0.493064693
@USER @USER O dediğin avrupa için geçerli müslüman devletleri de ilmin beşiği olduğu zamanlarda yaptılar bu şekil camilerden,2,0.059213486
@USER Tarafsız olması gerekiyormu ki. İstediğe partiye oy verebilir hani özgürlükçüydünüz. Sanki biri suç işlemişte o konuda taraflı bir karar vermiş gibi gösteriyorsunuz. Onunla bu farklı lütfen.,2,0.148513191
Biri tayma alıntılamasa varlığını bile siklemeyeceğim herif beni bulup engel atmış. Nasıl büyük yarası varsa hıncını alamamış.,1,0.941388124
Ilk 11‘de olmayı kesinlikle hak ediyor Belhanda..,2,0.356885395
@USER @USER Çok bilmiş ! Saldırıyı yapanlar 60-70 yaşında adamlar.. kim yetiştirdi bunları sence.,1,0.274400673
Yine bok gibi gündem insanın dev bir atom bombasına dönüşüp ülkeyi patlatası geliyor,1,0.228131184
@USER Şükür senden güzel bişey duyduk 😅,2,0.480773086
@USER Süpersin çağla 15 günde teni birini bulmuşsun,2,0.386318764
Fotoğraflar kısa vadede gülümseten uzun vadede yürek burkan objelerdir.,2,0.896977107
@USER Fenerbahçe Vısça haberleri doğru mu,2,0.8805099
@USER @USER Senin kotan doldu bugun icin yarin kaldigin yerden devam!,2,0.16020397
Şöyle bir şey var ki herkes gelecekle hayal kurar ama asıl kişi o geleceği seninle yaşar...,2,0.754931535
#fahrivekillerestatu Görevini hakkıyla yaptığı halde her an işten çıkarılma korkusuyla yaşayan uzak yakın demeden her yere görev aşkıyla giden biz Geçici Kuran Kursu hocalarının da sesini duyun lütfen Adalet istiyoruz Hakkımız olan 4By yi  istiyoruz @USER @USER,2,0.884094908
Türkiyede ki sayılı İC lerden biriyim beni cam fanusa koymanız lazım hatta tüm IC ları,2,0.524772628
Galatasaray derken sahadakiler amk ben çıkıp atayım amk ne yapayım,1,0.948536368
Bi ara bende kahvede oyun oynarken ekipler rutin kontroller yapmadığı sırada banada dediler senin yakalama kararı var hakkında 3 dakika şok olduktan sonra polislerle nezarete doğru yola çıktık ve orda kaldım bir gün sıkıntı yok hayat devam ediyor.,2,0.783186496
güzelim diye gezinecegine    arada makyaj mazemelerini de ye ki ;    birazcık için güzelleşsin,1,0.068940964
@USER Irkçı soytarı kendini bir halt zannetmiş kürtlere kurban ol hep binlerce kez kurban ol ırkçı rezil,1,0.821353573
@USER Işkembeden sallama böyle olur!! Dedelerinin matematikte iyi olduğu ıslam aleminin durumunda bellolir zaten?,1,0.19751218
@USER hocam sen kitaplarini (ya da sarap ya da puro koleksiyonunu) ne zaman vericen bi bakanliga?      seni seviyorum ama bunu ne kadar erken yaparsan o kadar az hayal kirikligi yasiycam      saygilar,2,0.115144948
Herkes eser yapar ama Dünyanın en Büyüğünü yapmak ancak sana yakışırdı #Reis,2,0.677022738
@USER Takımı 4 yol ağzında bi yıkayın bu başka bir cenabetlik,1,0.909852145
Ölüme gülen tek kişiyiz bu yüzden dünyanın en iyisiyiz.,2,0.92046174
Ya hayat iyi bir el dağitmadı    Ya da biz elimizdekileri doğru kullanamadık..      #salı,2,0.1612487
Gülmek için gidip tiktok videolari izleyecem ya geldiğimiz hale bak kahpe hayat,1,0.688547165
@USER Benim evlatimin tum haklari elinden alindigi icin hicbir sinava resmi ise giremiyor  çok üzücü bir durum degilmi devlet büyüklerimin hiç aklına gelmedi kaderine terk edilen gençler 669 K.H.K  hayellerini umutlarını  ve ÜNİFORMALARINI geri istiyor,2,0.104091543
@USER kaşınmışlar yapma göte duymuyordum için  güzelim yaşanır taşlar sahasına  elması,1,0.90983755
Güzelde çok heyecanlanmak iyi değil. Bunu sizler istesenizde içerdeki şebekeler buna müsade etmez. Demedi demeyin. Bizden daha çok fedakarlık edeni göremiyorum ama dokuz yıldız haramileri geçemiyoruz.,2,0.100361422
@USER @USER Aysun’u bir tek müjde ar anladı.O da yanlış anladı,2,0.611023914
Farkettiniz mi hakan çalhanoğlunun yokluğu çok belli oldu çünkü iyi oynadık,1,0.619736048
@USER @USER Müşteri hizmetlerinde yetkili bir arkadaş olmayacak ise niye çalıştırıyorsunuz bu kişileri. Kartınız bozuk D-smart Go aktif edin bu gecelik diyorum benim yetkim yok diyor. Sabah 08.00 ilk iş SİZDEN KURTULMAK olacak...,2,0.175186228
Türk telekom önce 'port yok' sorununu çözsün.  @USER,2,0.086553058
@USER @USER Herkes Yasin bey kadar akıl ve izana sahip olsa yeter..,2,0.062049898
@USER Karını verde bi güzel sikeyim,1,0.201577217
@USER Ya sizinle ilgili bir tane iyi bir yorum yokmu,2,0.450140245
@USER Özcan aldığım istihbarata göre Necip Uysal’la resim çekmişsin...doğrumu..???,2,0.576843596
@USER @USER Fake hesaba nasıl doğrulama almış bu.,2,0.308117732
@USER Gizli kaynaklarım var çok gizli yerden geldi bu bilgiler,2,0.100634407
Melikenin annesi benden daha güzel poz veriyor ya :(,2,0.819091455
"Bundan sonra katiyyen arkadaşlarıma ""dışarı çıkalım"" cümlesini kurmayacağım",2,0.304480948
@USER Ben erkek ve kadin esitligine inanmiyorum diyen adami savunan kisi senin ABV.,1,0.410984819
@USER Teşekkür ederiz desteğiniz için allah razı olsun.,2,0.207928599
Daha yeni yürüyen yavru kedi nasıl beslenir fikri olan varsa yazabilir mi,2,0.323339517
@USER Kadın ruhunun alkolle ne alakası var onu anlayamadım için ve daha iyimi yalan söylüyor 😉,2,0.123566558
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Tweetin ustunden 7 ay geçmis   Makul süreyi çok merak ettim hakkaten,2,0.407538058
2 saattir 13 yaşındaki bir Meriç Aral fanını stalklıyormuşum Allahım nasıl bir paranoyağa dönüştüm ben,2,0.212406006
#perşembe bak biz oruç tutuyorsak kuşlarda oruç tutmayacak ya hadi penceremizin önüne artan ekmekleri ve su koyalım daha çok sevap olacaktır.Günaydınlar🐤🐦🐔🐶🦅🙏🙏,2,0.289058047
para almama gerek yok tereddüt etmeden tutarım xd,2,0.345533288
@USER Yıllarca bize zina haramdır dediniz   Yetmedi zina yapan kadın recm edilir dediniz.   Kadının kadının karnından sıpayı başından sopayı eksik etmeyin dediniz   Şimdide çıkmış cariyelik helaldir diyorsunuz o zaman zina helaldir demek   Kadınlar neden ölüyor acaba.,2,0.948873096
@USER yahu kimi sulu kimi kuru takılır gider      ne var bunda ama kimyasala karşıyım   sadece şarap bira ile   yonca,2,0.234926674
@USER Hayatta ögrendigim her şeyi 3 kelime ile özetleyebilirim,2,0.476371798
@USER Çok geçmiş olsun. Sağlıklar dilerim sahip,2,0.509818039
Beyzanın gay çıkan sevgilisini sordum konuşuyor musunuz gibisinden eee naptınız diye hala gay diyo,2,0.482915281
@USER Şırdan dışında sakatat tüketmiyorum. Hatta bundan sonra şırdan dışında herhangi bir besini de kabul etmiyorum. Bu bir şırdan orucudur. Burdan Adanalı yetkililere sesleniyorum. Bayilik vermezseniz burada öleceğim,2,0.15188297
